order_id,customer_id,order_date,order_year,order_month,week_of_year,order_channel,payment_method,gross_amount_jd,discount_jd,net_amount_jd,points_earned,points_redeemed,points_balance_after,season_event
O202601530,C0113,2026-05-28,2026,May,22,In-store,Card,4.4,0.22,4.18,41,0,670,Eid al-Adha 2026
O202601531,C0068,2026-05-28,2026,May,22,Delivery,Card,1.43,0.07,1.36,13,0,311,Eid al-Adha 2026
O202601532,C0111,2026-05-28,2026,May,22,In-store,Wallet,5.15,0.52,4.63,46,0,232,Eid al-Adha 2026
O202601533,C0135,2026-05-28,2026,May,22,In-store,Card,0.5,0.04,0.46,4,0,516,Eid al-Adha 2026
O202601534,C0087,2026-05-28,2026,May,22,Pickup,Wallet,15,1.2,13.8,138,0,764,Eid al-Adha 2026
O202601535,C0060,2026-05-28,2026,May,22,Delivery,Cash,14.52,0.73,13.79,137,0,678,Eid al-Adha 2026
O202601536,C0149,2026-05-28,2026,May,22,Pickup,Card,0.8,0.04,0.76,7,0,157,Eid al-Adha 2026
O202601537,C0087,2026-05-28,2026,May,22,Pickup,Wallet,0.9,0.07,0.83,8,0,772,Eid al-Adha 2026
O202601538,C0057,2026-05-28,2026,May,22,In-store,Card,6.7,0.54,6.16,61,0,1052,Eid al-Adha 2026
O202601539,C0104,2026-05-28,2026,May,22,Pickup,Wallet,2,0.1,1.9,19,0,413,Eid al-Adha 2026
O202601540,C0040,2026-05-28,2026,May,22,Delivery,Wallet,7.02,0.35,6.67,66,0,470,Eid al-Adha 2026
O202601541,C0007,2026-05-29,2026,May,22,In-store,Card,2.86,0.29,2.57,25,0,498,Eid al-Adha 2026
O202601542,C0111,2026-05-29,2026,May,22,Delivery,Card,4.9,0.49,4.41,44,0,276,Eid al-Adha 2026
O202601543,C0121,2026-05-29,2026,May,22,Delivery,Wallet,2.2,0.22,1.98,19,100,1019,Eid al-Adha 2026
O202601544,C0097,2026-05-29,2026,May,22,In-store,Wallet,7.62,0.38,7.24,72,0,721,Eid al-Adha 2026
O202601545,C0122,2026-05-29,2026,May,22,In-store,Card,0.8,0.06,0.74,7,0,552,Eid al-Adha 2026
O202601546,C0031,2026-05-29,2026,May,22,Pickup,Card,1.99,0.2,1.79,17,0,384,Eid al-Adha 2026
O202601547,C0144,2026-05-29,2026,May,22,In-store,Card,3.35,0.34,3.01,30,0,165,Eid al-Adha 2026
O202601548,C0092,2026-05-29,2026,May,22,In-store,Cash,6.64,0.53,6.11,61,0,383,Eid al-Adha 2026
O202601549,C0014,2026-05-29,2026,May,22,Pickup,Card,2.04,0.1,1.94,19,0,431,Eid al-Adha 2026
O202601550,C0053,2026-05-29,2026,May,22,Delivery,Card,5.35,0.43,4.92,49,0,658,Eid al-Adha 2026
O202601551,C0109,2026-05-29,2026,May,22,In-store,Wallet,3.99,0.4,3.59,35,0,590,Eid al-Adha 2026
O202601552,C0016,2026-05-29,2026,May,22,Delivery,Card,15.6,1.25,14.35,143,0,766,Eid al-Adha 2026
O202601553,C0133,2026-05-29,2026,May,22,Delivery,Card,1.6,0.16,1.44,14,0,548,Eid al-Adha 2026
O202601554,C0010,2026-05-29,2026,May,22,Delivery,Cash,0.6,0.03,0.57,5,0,621,Eid al-Adha 2026
O202601555,C0055,2026-05-29,2026,May,22,Delivery,Card,0.72,0.07,0.65,6,0,112,Eid al-Adha 2026
O202601556,C0094,2026-05-30,2026,May,22,In-store,Cash,11.49,0.57,10.92,109,0,689,Eid al-Adha 2026
O202601557,C0019,2026-05-30,2026,May,22,Pickup,Card,3.94,0.2,3.74,37,0,213,Eid al-Adha 2026
O202601558,C0141,2026-05-30,2026,May,22,Pickup,Card,2.25,0.23,2.02,20,0,450,Eid al-Adha 2026
O202601559,C0102,2026-05-30,2026,May,22,In-store,Cash,0.8,0.08,0.72,7,0,243,Eid al-Adha 2026
O202601560,C0132,2026-05-30,2026,May,22,In-store,Cash,2.29,0.11,2.18,21,0,382,Eid al-Adha 2026
O202601561,C0063,2026-05-30,2026,May,22,Delivery,Card,16.27,0.81,15.46,154,0,535,Eid al-Adha 2026
O202601562,C0008,2026-05-30,2026,May,22,Pickup,Card,6.02,0.3,5.72,57,0,454,Eid al-Adha 2026
O202601563,C0067,2026-05-30,2026,May,22,Pickup,Cash,11.78,0.59,11.19,111,0,481,Eid al-Adha 2026
O202601564,C0144,2026-05-30,2026,May,22,Pickup,Card,1.6,0.16,1.44,14,0,179,Eid al-Adha 2026
O202601565,C0016,2026-05-30,2026,May,22,Pickup,Cash,0.25,0.01,0.24,2,0,768,Eid al-Adha 2026
O202601566,C0077,2026-05-30,2026,May,22,Delivery,Cash,6,0.3,5.7,57,0,837,Eid al-Adha 2026
O202601567,C0006,2026-05-30,2026,May,22,In-store,Cash,15,0.75,14.25,142,0,294,Eid al-Adha 2026
O202601568,C0042,2026-05-30,2026,May,22,Delivery,Cash,6.85,0.55,6.3,63,150,640,Eid al-Adha 2026
O202601569,C0073,2026-05-30,2026,May,22,In-store,Cash,3.85,0.39,3.46,34,0,525,Eid al-Adha 2026
O202601570,C0142,2026-05-30,2026,May,22,In-store,Wallet,16.74,1.67,15.07,150,0,632,Eid al-Adha 2026
O202601571,C0008,2026-05-30,2026,May,22,In-store,Cash,7.1,0.35,6.75,67,0,521,Eid al-Adha 2026
O202601572,C0105,2026-05-30,2026,May,22,In-store,Card,2.9,0.29,2.61,26,0,446,Eid al-Adha 2026
O202601573,C0130,2026-05-30,2026,May,22,Pickup,Cash,4.4,0.44,3.96,39,0,580,Eid al-Adha 2026
O202601574,C0037,2026-05-30,2026,May,22,In-store,Cash,1.2,0.1,1.1,11,0,629,Eid al-Adha 2026
O202601575,C0005,2026-05-30,2026,May,22,Pickup,Card,8.74,0.87,7.87,78,0,954,Eid al-Adha 2026
O202601576,C0101,2026-05-30,2026,May,22,Delivery,Card,1.4,0.11,1.29,12,0,460,Eid al-Adha 2026
O202601577,C0082,2026-05-31,2026,May,23,Pickup,Wallet,1.7,0,1.7,17,0,540,Normal
O202601578,C0096,2026-05-31,2026,May,23,Delivery,Cash,6.28,0.19,6.09,60,0,518,Normal
O202601579,C0040,2026-05-31,2026,May,23,Delivery,Wallet,5.15,0,5.15,51,0,521,Normal
O202601580,C0051,2026-05-31,2026,May,23,In-store,Wallet,1.6,0,1.6,16,0,355,Normal
O202601581,C0099,2026-05-31,2026,May,23,In-store,Card,3.9,0,3.9,39,0,452,Normal
O202601582,C0053,2026-05-31,2026,May,23,In-store,Card,27.23,0,27.23,272,0,930,Normal
O202601583,C0144,2026-05-31,2026,May,23,Delivery,Wallet,0.25,0,0.25,2,0,181,Normal
O202601584,C0059,2026-05-31,2026,May,23,Pickup,Cash,0.6,0,0.6,6,0,497,Normal
O202601585,C0140,2026-05-31,2026,May,23,Delivery,Cash,6.69,0,6.69,66,0,717,Normal
O202601586,C0011,2026-05-31,2026,May,23,Delivery,Wallet,1.3,0,1.3,13,0,669,Normal
O202601587,C0041,2026-05-31,2026,May,23,Pickup,Cash,2.7,0,2.7,27,0,619,Normal
O202601588,C0143,2026-06-01,2026,June,23,Pickup,Cash,0.25,0,0.25,2,0,304,Summer 2026
O202601589,C0083,2026-06-01,2026,June,23,In-store,Cash,1.2,0,1.2,12,0,1166,Summer 2026
O202601590,C0059,2026-06-01,2026,June,23,Pickup,Wallet,8.13,0,8.13,81,0,578,Summer 2026
O202601591,C0117,2026-06-01,2026,June,23,In-store,Cash,2.18,0,2.18,21,0,644,Summer 2026
O202601592,C0133,2026-06-01,2026,June,23,Delivery,Card,1.35,0,1.35,13,0,561,Summer 2026
O202601593,C0079,2026-06-01,2026,June,23,Pickup,Card,4.8,0,4.8,48,0,610,Summer 2026
O202601594,C0108,2026-06-01,2026,June,23,Delivery,Card,64.45,0,64.45,644,0,1660,Summer 2026
O202601595,C0091,2026-06-01,2026,June,23,In-store,Card,7.1,0.21,6.89,68,0,573,Summer 2026
O202601596,C0067,2026-06-01,2026,June,23,Delivery,Card,10.49,0,10.49,104,0,585,Summer 2026
O202601597,C0074,2026-06-01,2026,June,23,Delivery,Cash,7.19,0,7.19,71,0,433,Summer 2026
O202601598,C0082,2026-06-01,2026,June,23,In-store,Cash,5.69,0,5.69,56,0,596,Summer 2026
O202601599,C0140,2026-06-01,2026,June,23,Delivery,Card,1.4,0,1.4,14,0,731,Summer 2026
O202601600,C0110,2026-06-01,2026,June,23,Delivery,Wallet,1.85,0.06,1.79,17,0,483,Summer 2026
O202601601,C0131,2026-06-02,2026,June,23,Delivery,Wallet,7.22,0,7.22,72,0,757,Summer 2026
O202601602,C0136,2026-06-02,2026,June,23,Pickup,Wallet,3.59,0.11,3.48,34,0,455,Summer 2026
O202601603,C0079,2026-06-02,2026,June,23,In-store,Cash,33.45,0,33.45,334,0,944,Summer 2026
O202601604,C0101,2026-06-02,2026,June,23,In-store,Card,3,0,3,30,0,490,Summer 2026
O202601605,C0070,2026-06-02,2026,June,23,Delivery,Card,0.6,0,0.6,6,0,579,Summer 2026
O202601606,C0036,2026-06-02,2026,June,23,In-store,Card,4.39,0,4.39,43,0,477,Summer 2026
O202601607,C0002,2026-06-02,2026,June,23,Pickup,Cash,14.64,0,14.64,146,0,738,Summer 2026
O202601608,C0071,2026-06-03,2026,June,23,Pickup,Cash,12.72,0,12.72,127,0,465,Summer 2026
O202601609,C0047,2026-06-03,2026,June,23,In-store,Wallet,6,0,6,60,0,453,Summer 2026
O202601610,C0020,2026-06-03,2026,June,23,Delivery,Wallet,8.29,0,8.29,82,0,380,Summer 2026
O202601611,C0028,2026-06-03,2026,June,23,In-store,Card,6,0,6,60,0,434,Summer 2026
O202601612,C0140,2026-06-03,2026,June,23,Pickup,Card,4,0,4,40,0,771,Summer 2026
O202601613,C0088,2026-06-03,2026,June,23,Delivery,Cash,0.25,0,0.25,2,0,254,Summer 2026
O202601614,C0099,2026-06-03,2026,June,23,Pickup,Card,3.22,0,3.22,32,0,484,Summer 2026
O202601615,C0115,2026-06-04,2026,June,23,Delivery,Wallet,4.5,0,4.5,45,0,862,Summer 2026
O202601616,C0143,2026-06-04,2026,June,23,Delivery,Cash,1.97,0,1.97,19,0,323,Summer 2026
O202601617,C0131,2026-06-04,2026,June,23,In-store,Card,11.9,0,11.9,119,150,726,Summer 2026
O202601618,C0025,2026-06-04,2026,June,23,Pickup,Card,2.35,0,2.35,23,0,539,Summer 2026
O202601619,C0149,2026-06-04,2026,June,23,Delivery,Card,10.23,0.31,9.92,99,0,256,Summer 2026
O202601620,C0071,2026-06-04,2026,June,23,Delivery,Card,3.55,0,3.55,35,0,500,Summer 2026
O202601621,C0076,2026-06-04,2026,June,23,Delivery,Cash,4.03,0,4.03,40,0,639,Summer 2026
O202601622,C0067,2026-06-04,2026,June,23,In-store,Wallet,2.25,0,2.25,22,0,607,Summer 2026
O202601623,C0145,2026-06-04,2026,June,23,Delivery,Card,7.6,0,7.6,76,0,744,Summer 2026
O202601624,C0136,2026-06-04,2026,June,23,Delivery,Wallet,13.59,0,13.59,135,0,590,Summer 2026
O202601625,C0127,2026-06-04,2026,June,23,In-store,Cash,1.33,0,1.33,13,0,339,Summer 2026
O202601626,C0081,2026-06-05,2026,June,23,In-store,Cash,13.59,0,13.59,135,0,517,Summer 2026
O202601627,C0050,2026-06-05,2026,June,23,Pickup,Card,3.1,0,3.1,31,0,548,Summer 2026
O202601628,C0013,2026-06-05,2026,June,23,Delivery,Cash,16.27,0,16.27,162,0,534,Summer 2026
O202601629,C0073,2026-06-05,2026,June,23,Delivery,Card,7.6,0,7.6,76,0,601,Summer 2026
O202601630,C0113,2026-06-05,2026,June,23,Delivery,Wallet,2.97,0,2.97,29,0,699,Summer 2026
O202601631,C0081,2026-06-05,2026,June,23,In-store,Card,3.85,0,3.85,38,0,555,Summer 2026
O202601632,C0143,2026-06-05,2026,June,23,In-store,Cash,8.81,0,8.81,88,0,411,Summer 2026
O202601633,C0035,2026-06-05,2026,June,23,In-store,Card,5.49,0,5.49,54,0,773,Summer 2026
O202601634,C0139,2026-06-05,2026,June,23,Pickup,Wallet,53.99,0,53.99,539,0,1275,Summer 2026
O202601635,C0144,2026-06-05,2026,June,23,Pickup,Cash,0.25,0,0.25,2,0,183,Summer 2026
O202601636,C0002,2026-06-05,2026,June,23,Delivery,Cash,3.65,0,3.65,36,0,774,Summer 2026
O202601637,C0137,2026-06-06,2026,June,23,In-store,Card,4.8,0.14,4.66,46,0,450,Summer 2026
O202601638,C0061,2026-06-06,2026,June,23,Delivery,Wallet,2.45,0,2.45,24,0,602,Summer 2026
O202601639,C0009,2026-06-06,2026,June,23,Pickup,Cash,4.4,0,4.4,44,0,356,Summer 2026
O202601640,C0125,2026-06-06,2026,June,23,Delivery,Wallet,11.3,0,11.3,113,0,643,Summer 2026
O202601641,C0015,2026-06-06,2026,June,23,In-store,Card,1.8,0,1.8,18,0,805,Summer 2026
O202601642,C0126,2026-06-06,2026,June,23,Delivery,Card,1.95,0.06,1.89,18,0,61,Summer 2026
O202601643,C0089,2026-06-06,2026,June,23,Pickup,Card,1.93,0,1.93,19,0,422,Summer 2026
O202601644,C0014,2026-06-06,2026,June,23,In-store,Wallet,1.2,0,1.2,12,0,443,Summer 2026
O202601645,C0060,2026-06-06,2026,June,23,Delivery,Cash,17.56,0,17.56,175,0,853,Summer 2026
O202601646,C0109,2026-06-06,2026,June,23,In-store,Card,1.9,0,1.9,19,0,609,Summer 2026
O202601647,C0074,2026-06-06,2026,June,23,In-store,Card,2.66,0,2.66,26,0,459,Summer 2026
O202601648,C0133,2026-06-06,2026,June,23,Pickup,Cash,1.85,0,1.85,18,0,579,Summer 2026
O202601649,C0040,2026-06-06,2026,June,23,Delivery,Card,5.45,0,5.45,54,0,575,Summer 2026
O202601650,C0136,2026-06-06,2026,June,23,In-store,Card,7.93,0,7.93,79,0,669,Summer 2026
O202601651,C0137,2026-06-07,2026,June,24,In-store,Wallet,3.96,0.12,3.84,38,0,488,Summer 2026
O202601652,C0080,2026-06-07,2026,June,24,Delivery,Cash,8.49,0,8.49,84,0,365,Summer 2026
O202601653,C0121,2026-06-07,2026,June,24,Pickup,Cash,0.5,0,0.5,5,0,1024,Summer 2026
O202601654,C0084,2026-06-07,2026,June,24,Delivery,Card,3.09,0.09,3,30,0,494,Summer 2026
O202601655,C0114,2026-06-07,2026,June,24,In-store,Card,5.8,0,5.8,58,0,441,Summer 2026
O202601656,C0116,2026-06-07,2026,June,24,Delivery,Card,0.25,0,0.25,2,0,266,Summer 2026
O202601657,C0083,2026-06-07,2026,June,24,Delivery,Wallet,4.41,0,4.41,44,0,1210,Summer 2026
O202601658,C0104,2026-06-07,2026,June,24,Delivery,Wallet,1.98,0,1.98,19,0,432,Summer 2026
O202601659,C0148,2026-06-07,2026,June,24,In-store,Cash,7.88,0,7.88,78,0,612,Summer 2026
O202601660,C0107,2026-06-07,2026,June,24,Pickup,Cash,3.75,0,3.75,37,0,544,Summer 2026
O202601661,C0039,2026-06-07,2026,June,24,In-store,Wallet,0.55,0,0.55,5,0,351,Summer 2026
O202601662,C0065,2026-06-07,2026,June,24,In-store,Wallet,6.87,0,6.87,68,0,483,Summer 2026
O202601663,C0060,2026-06-07,2026,June,24,Delivery,Card,1.33,0,1.33,13,150,716,Summer 2026
O202601664,C0002,2026-06-07,2026,June,24,Delivery,Card,0.25,0,0.25,2,0,776,Summer 2026
O202601665,C0007,2026-06-07,2026,June,24,Delivery,Card,20.1,0,20.1,201,0,699,Summer 2026
O202601666,C0086,2026-06-07,2026,June,24,Delivery,Card,0.35,0,0.35,3,150,797,Summer 2026
O202601667,C0125,2026-06-08,2026,June,24,Pickup,Card,0.6,0,0.6,6,0,649,Summer 2026
O202601668,C0093,2026-06-08,2026,June,24,In-store,Card,3.99,0,3.99,39,0,797,Summer 2026
O202601669,C0019,2026-06-08,2026,June,24,Delivery,Card,1,0,1,10,0,223,Summer 2026
O202601670,C0002,2026-06-08,2026,June,24,In-store,Cash,5.7,0,5.7,57,0,833,Summer 2026
O202601671,C0150,2026-06-08,2026,June,24,Delivery,Cash,10.28,0.31,9.97,99,0,277,Summer 2026
O202601672,C0095,2026-06-08,2026,June,24,Delivery,Cash,4.65,0,4.65,46,0,757,Summer 2026
O202601673,C0095,2026-06-08,2026,June,24,In-store,Cash,18.54,0,18.54,185,0,942,Summer 2026
O202601674,C0086,2026-06-08,2026,June,24,Delivery,Card,3.59,0,3.59,35,0,832,Summer 2026
O202601675,C0110,2026-06-08,2026,June,24,Delivery,Card,13.05,0,13.05,130,0,613,Summer 2026
O202601676,C0048,2026-06-08,2026,June,24,Delivery,Cash,4.05,0.12,3.93,39,0,777,Summer 2026
O202601677,C0145,2026-06-09,2026,June,24,In-store,Card,1.95,0.06,1.89,18,0,762,Summer 2026
O202601678,C0021,2026-06-09,2026,June,24,Pickup,Cash,2.5,0,2.5,25,0,448,Summer 2026
O202601679,C0018,2026-06-09,2026,June,24,In-store,Cash,4.65,0,4.65,46,0,422,Summer 2026
O202601680,C0105,2026-06-09,2026,June,24,Pickup,Cash,5.74,0,5.74,57,0,503,Summer 2026
O202601681,C0060,2026-06-09,2026,June,24,In-store,Card,0.9,0.03,0.87,8,0,724,Summer 2026
O202601682,C0140,2026-06-10,2026,June,24,Delivery,Card,6.84,0,6.84,68,0,839,Summer 2026
O202601683,C0008,2026-06-10,2026,June,24,Delivery,Cash,3.3,0,3.3,33,0,554,Summer 2026
O202601684,C0072,2026-06-10,2026,June,24,In-store,Cash,3.45,0,3.45,34,0,322,Summer 2026
O202601685,C0115,2026-06-10,2026,June,24,Delivery,Cash,22.74,0,22.74,227,0,1089,Summer 2026
O202601686,C0039,2026-06-10,2026,June,24,Pickup,Wallet,5.43,0,5.43,54,0,405,Summer 2026
O202601687,C0104,2026-06-10,2026,June,24,Pickup,Card,4.84,0,4.84,48,0,480,Summer 2026
O202601688,C0064,2026-06-10,2026,June,24,Delivery,Card,8.85,0,8.85,88,0,856,Summer 2026
O202601689,C0131,2026-06-10,2026,June,24,Delivery,Wallet,10.6,0,10.6,106,0,832,Summer 2026
O202601690,C0018,2026-06-11,2026,June,24,Delivery,Cash,7.12,0,7.12,71,0,493,Summer 2026
O202601691,C0114,2026-06-11,2026,June,24,Delivery,Card,5.65,0,5.65,56,0,497,Summer 2026
O202601692,C0134,2026-06-11,2026,June,24,In-store,Cash,10,0,10,100,0,551,Summer 2026
O202601693,C0124,2026-06-11,2026,June,24,Pickup,Cash,3.63,0,3.63,36,0,725,Summer 2026
O202601694,C0084,2026-06-11,2026,June,24,Pickup,Card,8.1,0.24,7.86,78,0,572,Summer 2026
O202601695,C0025,2026-06-11,2026,June,24,Delivery,Card,8.2,0,8.2,82,0,621,Summer 2026
O202601696,C0046,2026-06-11,2026,June,24,Pickup,Cash,2.39,0,2.39,23,0,518,Summer 2026
O202601697,C0079,2026-06-11,2026,June,24,Pickup,Card,7.6,0.23,7.37,73,0,1017,Summer 2026
O202601698,C0006,2026-06-11,2026,June,24,Pickup,Cash,6.4,0,6.4,64,0,358,Summer 2026
O202601699,C0001,2026-06-11,2026,June,24,Delivery,Cash,4.44,0,4.44,44,0,625,Summer 2026
O202601700,C0086,2026-06-12,2026,June,24,Delivery,Cash,3.8,0,3.8,38,0,870,Summer 2026
O202601701,C0150,2026-06-12,2026,June,24,Delivery,Cash,4.51,0,4.51,45,0,322,Summer 2026
O202601702,C0083,2026-06-12,2026,June,24,In-store,Cash,20.38,0,20.38,203,0,1413,Summer 2026
O202601703,C0129,2026-06-12,2026,June,24,Delivery,Cash,8.7,0,8.7,87,0,273,Summer 2026
O202601704,C0070,2026-06-12,2026,June,24,Delivery,Cash,0.65,0,0.65,6,0,585,Summer 2026
O202601705,C0033,2026-06-12,2026,June,24,Pickup,Card,4,0,4,40,0,888,Summer 2026
O202601706,C0074,2026-06-12,2026,June,24,Delivery,Cash,9.66,0,9.66,96,0,555,Summer 2026
O202601707,C0076,2026-06-12,2026,June,24,Pickup,Card,3.55,0,3.55,35,0,674,Summer 2026
O202601708,C0035,2026-06-12,2026,June,24,In-store,Card,6.45,0.19,6.26,62,100,735,Summer 2026
O202601709,C0100,2026-06-12,2026,June,24,Pickup,Cash,1.2,0.04,1.16,11,0,270,Summer 2026
O202601710,C0022,2026-06-12,2026,June,24,In-store,Cash,7.5,0,7.5,75,0,323,Summer 2026
O202601711,C0081,2026-06-12,2026,June,24,In-store,Card,3,0,3,30,0,585,Summer 2026
O202601712,C0123,2026-06-12,2026,June,24,Pickup,Card,2.35,0,2.35,23,0,586,Summer 2026
O202601713,C0015,2026-06-12,2026,June,24,In-store,Cash,7.71,0,7.71,77,0,882,Summer 2026
O202601714,C0139,2026-06-13,2026,June,24,Delivery,Card,7.6,0,7.6,76,0,1351,Summer 2026
O202601715,C0083,2026-06-13,2026,June,24,Delivery,Card,11.42,0,11.42,114,0,1527,Summer 2026
O202601716,C0090,2026-06-13,2026,June,24,In-store,Wallet,7.5,0,7.5,75,0,282,Summer 2026
O202601717,C0015,2026-06-13,2026,June,24,In-store,Card,1.7,0,1.7,17,0,899,Summer 2026
O202601718,C0096,2026-06-13,2026,June,24,Pickup,Wallet,5.8,0,5.8,58,0,576,Summer 2026
O202601719,C0068,2026-06-13,2026,June,24,Pickup,Card,4,0,4,40,0,351,Summer 2026
O202601720,C0125,2026-06-13,2026,June,24,Pickup,Cash,8.1,0,8.1,81,0,730,Summer 2026
O202601721,C0063,2026-06-13,2026,June,24,In-store,Cash,3.9,0.12,3.78,37,0,572,Summer 2026
O202601722,C0093,2026-06-13,2026,June,24,In-store,Wallet,11.78,0,11.78,117,0,914,Summer 2026
O202601723,C0126,2026-06-13,2026,June,24,Delivery,Wallet,2,0,2,20,0,81,Summer 2026
O202601724,C0003,2026-06-13,2026,June,24,In-store,Card,1.9,0,1.9,19,0,545,Summer 2026
O202601725,C0132,2026-06-13,2026,June,24,In-store,Card,9.3,0,9.3,93,0,475,Summer 2026
O202601726,C0126,2026-06-13,2026,June,24,In-store,Card,2.2,0,2.2,22,0,103,Summer 2026
O202601727,C0125,2026-06-13,2026,June,24,Delivery,Card,1.8,0.05,1.75,17,0,747,Summer 2026
O202601728,C0001,2026-06-13,2026,June,24,Pickup,Card,2,0,2,20,0,645,Summer 2026
O202601729,C0006,2026-06-13,2026,June,24,Delivery,Cash,7.45,0.22,7.23,72,0,430,Summer 2026
O202601730,C0121,2026-06-13,2026,June,24,Delivery,Cash,6.72,0,6.72,67,0,1091,Summer 2026
O202601731,C0144,2026-06-13,2026,June,24,In-store,Cash,8.79,0,8.79,87,0,270,Summer 2026
O202601732,C0111,2026-06-14,2026,June,25,In-store,Wallet,1.85,0,1.85,18,0,294,Summer 2026
O202601733,C0092,2026-06-14,2026,June,25,Pickup,Wallet,3.13,0,3.13,31,0,414,Summer 2026
O202601734,C0060,2026-06-14,2026,June,25,In-store,Card,8.57,0.26,8.31,83,0,807,Summer 2026
O202601735,C0141,2026-06-14,2026,June,25,In-store,Cash,2.03,0,2.03,20,0,470,Summer 2026
O202601736,C0024,2026-06-14,2026,June,25,In-store,Card,4.34,0.13,4.21,42,0,347,Summer 2026
O202601737,C0138,2026-06-14,2026,June,25,Delivery,Card,3.2,0,3.2,32,0,548,Summer 2026
O202601738,C0025,2026-06-14,2026,June,25,Pickup,Wallet,6.05,0,6.05,60,200,481,Summer 2026
O202601739,C0098,2026-06-14,2026,June,25,Delivery,Card,20.21,0,20.21,202,0,807,Summer 2026
O202601740,C0014,2026-06-14,2026,June,25,Delivery,Cash,22.68,0,22.68,226,0,669,Summer 2026
O202601741,C0103,2026-06-14,2026,June,25,In-store,Cash,3.8,0,3.8,38,0,399,Summer 2026
O202601742,C0109,2026-06-14,2026,June,25,Delivery,Card,1.9,0.06,1.84,18,0,627,Summer 2026
O202601743,C0072,2026-06-14,2026,June,25,In-store,Card,1.65,0,1.65,16,0,338,Summer 2026
O202601744,C0124,2026-06-15,2026,June,25,In-store,Card,5.98,0,5.98,59,0,784,Summer 2026
O202601745,C0142,2026-06-15,2026,June,25,In-store,Wallet,2.97,0,2.97,29,100,561,Summer 2026
O202601746,C0010,2026-06-15,2026,June,25,In-store,Cash,4.3,0,4.3,43,0,664,Summer 2026
O202601747,C0116,2026-06-15,2026,June,25,Delivery,Cash,3.9,0,3.9,39,0,305,Summer 2026
O202601748,C0035,2026-06-15,2026,June,25,In-store,Card,2.3,0,2.3,23,0,758,Summer 2026
O202601749,C0135,2026-06-15,2026,June,25,In-store,Cash,2.05,0,2.05,20,0,536,Summer 2026
O202601750,C0126,2026-06-15,2026,June,25,Delivery,Wallet,2.4,0.07,2.33,23,0,126,Summer 2026
O202601751,C0124,2026-06-15,2026,June,25,Delivery,Wallet,8.78,0,8.78,87,0,871,Summer 2026
O202601752,C0086,2026-06-15,2026,June,25,In-store,Cash,0.25,0,0.25,2,0,872,Summer 2026
O202601753,C0077,2026-06-15,2026,June,25,Pickup,Cash,5.32,0,5.32,53,0,890,Summer 2026
O202601754,C0150,2026-06-15,2026,June,25,Delivery,Cash,4.65,0,4.65,46,0,368,Summer 2026
O202601755,C0082,2026-06-15,2026,June,25,Pickup,Card,2.02,0,2.02,20,0,616,Summer 2026
O202601756,C0027,2026-06-15,2026,June,25,In-store,Card,9.9,0,9.9,99,0,557,Summer 2026
O202601757,C0018,2026-06-16,2026,June,25,In-store,Card,4,0,4,40,0,533,Islamic New Year 2026
O202601758,C0133,2026-06-16,2026,June,25,Pickup,Cash,4.88,0.15,4.73,47,100,526,Islamic New Year 2026
O202601759,C0001,2026-06-16,2026,June,25,Delivery,Card,2.98,0,2.98,29,0,674,Islamic New Year 2026
O202601760,C0023,2026-06-16,2026,June,25,Delivery,Card,4.77,0.14,4.63,46,0,493,Islamic New Year 2026
O202601761,C0084,2026-06-16,2026,June,25,Pickup,Card,6.09,0,6.09,60,0,632,Islamic New Year 2026
O202601762,C0032,2026-06-16,2026,June,25,Pickup,Card,0.55,0,0.55,5,0,765,Islamic New Year 2026
O202601763,C0127,2026-06-16,2026,June,25,Delivery,Cash,6.7,0,6.7,67,0,406,Islamic New Year 2026
O202601764,C0030,2026-06-16,2026,June,25,Delivery,Card,2.66,0,2.66,26,0,525,Islamic New Year 2026
O202601765,C0136,2026-06-16,2026,June,25,Pickup,Card,8.13,0,8.13,81,0,750,Islamic New Year 2026
O202601766,C0068,2026-06-16,2026,June,25,In-store,Card,14.07,0,14.07,140,0,491,Islamic New Year 2026
O202601767,C0147,2026-06-17,2026,June,25,In-store,Cash,5.6,0.17,5.43,54,0,635,Summer 2026
O202601768,C0059,2026-06-17,2026,June,25,Pickup,Cash,11.25,0,11.25,112,0,690,Summer 2026
O202601769,C0054,2026-06-17,2026,June,25,In-store,Cash,6.33,0,6.33,63,0,622,Summer 2026
O202601770,C0100,2026-06-17,2026,June,25,Pickup,Cash,6.55,0,6.55,65,0,335,Summer 2026
O202601771,C0084,2026-06-17,2026,June,25,Delivery,Cash,3,0.09,2.91,29,0,661,Summer 2026
O202601772,C0050,2026-06-17,2026,June,25,Delivery,Cash,0.75,0,0.75,7,0,555,Summer 2026
O202601773,C0133,2026-06-17,2026,June,25,In-store,Card,3.1,0,3.1,31,0,557,Summer 2026
O202601774,C0101,2026-06-17,2026,June,25,In-store,Card,3.65,0.11,3.54,35,0,525,Summer 2026
O202601775,C0009,2026-06-17,2026,June,25,Pickup,Card,0.8,0.02,0.78,7,0,363,Summer 2026
O202601776,C0137,2026-06-17,2026,June,25,Pickup,Cash,1.9,0,1.9,19,0,507,Summer 2026
O202601777,C0090,2026-06-17,2026,June,25,Delivery,Wallet,4.49,0,4.49,44,0,326,Summer 2026
O202601778,C0029,2026-06-17,2026,June,25,Delivery,Card,0.6,0,0.6,6,0,355,Summer 2026
