order_item_id,order_id,order_date,customer_id,product_id,product_name,category,association_group,quantity,unit_price_jd,line_total_jd,season_event
I2026001790,O202601030,2026-04-04,C0003,161,"NewLand Mayonnaise, 300ml",Cooking & Baking,Sauce,2,2,4,Normal
I2026001791,O202601030,2026-04-04,C0003,5,Frozen fries,frozen food,Frozen fries,1,2.5,2.5,Normal
I2026001792,O202601030,2026-04-04,C0003,215,"Jordina Joy Orange, 1L",Soft Drinks,Soft Drinks,2,0.6,1.2,Normal
I2026001793,O202601031,2026-04-04,C0143,201,"Kinza Soda Water Can, 250ml",water,Soft Drinks,3,0.36,1.08,Normal
I2026001794,O202601032,2026-04-04,C0066,276,Said Junior Cup 50 g,Chocolate,Chocolate,1,0.75,0.75,Normal
I2026001795,O202601032,2026-04-04,C0066,287,"Milka Choco Wafer, (5 Pieces), 150g",Chocolate,Soft Drinks,3,2.31,6.93,Normal
I2026001796,O202601033,2026-04-04,C0084,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Chips,1,0.3,0.3,Normal
I2026001797,O202601033,2026-04-04,C0084,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Soft Drinks,1,1.8,1.8,Normal
I2026001798,O202601034,2026-04-04,C0068,325,"Eti Pop Kek Mini Cake with Dark Chocolate, 144g",Cakes and Rolls,Bakery,1,1.6,1.6,Normal
I2026001799,O202601035,2026-04-04,C0056,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Cheese,1,0.3,0.3,Normal
I2026001800,O202601035,2026-04-04,C0056,338,"Alyoum Burger Buns with Sesame Seeds, 6 Pieces",Burger Buns,Burger Buns,2,0.55,1.1,Normal
I2026001801,O202601035,2026-04-04,C0056,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Soft Drinks,4,0.65,2.6,Normal
I2026001802,O202601036,2026-04-04,C0078,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026001803,O202601036,2026-04-04,C0078,338,"Alyoum Burger Buns with Sesame Seeds, 6 Pieces",Burger Buns,Burger Buns,3,0.55,1.65,Normal
I2026001804,O202601036,2026-04-04,C0078,179,"California Garden Whole Kernal Sweet Corn, 400g",Canned Vegetables,Canned Vegetables,1,1.05,1.05,Normal
I2026001805,O202601036,2026-04-04,C0078,299,"Mr.Chips Cheese Potato Chips, 68g",Chips,Cheese,1,0.6,0.6,Normal
I2026001806,O202601036,2026-04-04,C0078,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Burger,1,2,2,Normal
I2026001807,O202601036,2026-04-04,C0078,163,"NewLand Dynamite Sauce, 300ml",Cooking & Baking,Sauce,1,2.13,2.13,Normal
I2026001808,O202601036,2026-04-04,C0078,204,"Jordina Joy Cola, 1L",Soft Drinks,Soft Drinks,2,0.6,1.2,Normal
I2026001809,O202601037,2026-04-04,C0104,271,"Galaxy Hazelnut Chocolate Bar, 30g",Chocolate,Chocolate,1,0.77,0.77,Normal
I2026001810,O202601037,2026-04-04,C0104,5,Frozen fries,frozen food,Frozen fries,1,2.5,2.5,Normal
I2026001811,O202601038,2026-04-04,C0028,265,"Snickers Chocolate Bar Filled with Caramel & Peanuts, 40g",Chocolate,Soft Drinks,2,0.6,1.2,Normal
I2026001812,O202601039,2026-04-05,C0024,270,"Galaxy Caramel Chocolate Bar, 34g",Chocolate,Soft Drinks,3,0.77,2.31,Normal
I2026001813,O202601040,2026-04-05,C0068,6,Frozen fries,frozen food,Frozen fries,1,3,3,Normal
I2026001814,O202601040,2026-04-05,C0068,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026001815,O202601041,2026-04-05,C0086,153,"Benina Soy Sauce Mild, 150g",Cooking & Baking,Sauce,1,1.05,1.05,Normal
I2026001816,O202601041,2026-04-05,C0086,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Frozen fries,1,2,2,Normal
I2026001817,O202601041,2026-04-05,C0086,287,"Milka Choco Wafer, (5 Pieces), 150g",Chocolate,Soft Drinks,2,2.31,4.62,Normal
I2026001818,O202601042,2026-04-05,C0107,285,"Nutella B-Ready Chocolate Wafer Bar (6 Bars), 132g",Chocolate,Chocolate,1,2.25,2.25,Normal
I2026001819,O202601042,2026-04-05,C0107,298,"Mr.Chips Salt & Vinegar Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Normal
I2026001820,O202601042,2026-04-05,C0107,215,"Jordina Joy Orange, 1L",Soft Drinks,Soft Drinks,2,0.6,1.2,Normal
I2026001821,O202601042,2026-04-05,C0107,389,SWYOUN 48PCS Eid Al Adha Cupcake Topper Party Decorations,Eid al-Adha,Bakery,1,0.75,0.75,Normal
I2026001822,O202601043,2026-04-05,C0086,273,"Galaxy Dark Truffle Dark Chocolate Bar, 33g",Chocolate,Chocolate,1,0.77,0.77,Normal
I2026001823,O202601043,2026-04-05,C0086,277,"Ozmo Milk Chocolate Egg Shapes, 20g",Chocolate,Eggs,4,0.75,3,Normal
I2026001824,O202601043,2026-04-05,C0086,296,"Mr.Chips Waves Honey Mustard Chips, 50g",Chips,Chips,1,0.65,0.65,Normal
I2026001825,O202601044,2026-04-05,C0093,159,NewLand Hickory Smoked Barbecue Sauce 510 g,Cooking & Baking,Sauce,3,2.75,8.25,Normal
I2026001826,O202601044,2026-04-05,C0093,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Frozen fries,3,2,6,Normal
I2026001827,O202601044,2026-04-05,C0093,284,"Kinder Happy Hippo Biscuits with Double Cream Filling, 103.5g",Chocolate,Soft Drinks,2,1.95,3.9,Normal
I2026001828,O202601044,2026-04-05,C0093,202,Crystal Ice Cubes 2 kg,water,Water,2,0.99,1.98,Normal
I2026001829,O202601045,2026-04-05,C0057,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Chocolate,1,1.8,1.8,Normal
I2026001830,O202601045,2026-04-05,C0057,272,"Galaxy Crispy Chocolate Bar,Â 30g",Chocolate,Soft Drinks,2,0.77,1.54,Normal
I2026001831,O202601046,2026-04-05,C0143,276,Said Junior Cup 50 g,Chocolate,Soft Drinks,2,0.75,1.5,Normal
I2026001832,O202601047,2026-04-05,C0138,136,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Sauce,3,2.2,6.6,Normal
I2026001833,O202601047,2026-04-05,C0138,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Frozen pizza,1,1,1,Normal
I2026001834,O202601048,2026-04-05,C0102,312,"Pringles Sour Cream & Onion Chips Can, 165g",Chips,Dairy,1,1.7,1.7,Normal
I2026001835,O202601048,2026-04-05,C0102,209,"Super Sour Green Apple Carbonated Drink, 250ml",Soft Drinks,Soft Drinks,3,0.35,1.05,Normal
I2026001836,O202601049,2026-04-05,C0030,291,"Mr.Chips Bugles Cheese Flavor Corn Snacks, 33g",Chips,Chips,1,0.3,0.3,Normal
I2026001837,O202601049,2026-04-05,C0030,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Frozen fries,1,2,2,Normal
I2026001838,O202601049,2026-04-05,C0030,287,"Milka Choco Wafer, (5 Pieces), 150g",Chocolate,Soft Drinks,1,2.31,2.31,Normal
I2026001839,O202601049,2026-04-05,C0030,285,"Nutella B-Ready Chocolate Wafer Bar (6 Bars), 132g",Chocolate,Chocolate,1,2.25,2.25,Normal
I2026001840,O202601050,2026-04-05,C0122,314,"Mr.Chips Pizza Flavor Corn Chips, 58g",Chips,Chips,1,0.25,0.25,Normal
I2026001841,O202601050,2026-04-05,C0122,267,"Kinder Bueno Milk Chocolate Bar in Wafer with Hazelnut Cream, 43g",Chocolate,Dairy,2,0.75,1.5,Normal
I2026001842,O202601051,2026-04-05,C0069,103,"Abu Kass Basmati Rice, 4kg",rice,Rice,1,5.49,5.49,Normal
I2026001843,O202601051,2026-04-05,C0069,257,"Almarai Mixed Fruit Juice, 1.4L",Juices,Fruit And Veg,1,2,2,Normal
I2026001844,O202601051,2026-04-05,C0069,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Frozen pizza,1,1,1,Normal
I2026001845,O202601051,2026-04-05,C0069,141,"Aroma Garden Chicken Spices, 100g",Cooking & Baking,Spices & Seasonings,3,2.09,6.27,Normal
I2026001846,O202601051,2026-04-05,C0069,131,Blue Mill Garlic Powder 200 g,Cooking & Baking,Sauce,1,2.89,2.89,Normal
I2026001847,O202601052,2026-04-06,C0043,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Chips,1,1,1,Normal
I2026001848,O202601052,2026-04-06,C0043,274,"Nestle Kitkat Hazelnut 4 Fingers Chocolate, 41.5g",Chocolate,Soft Drinks,1,0.8,0.8,Normal
I2026001849,O202601052,2026-04-06,C0043,329,"Americana Chocolate Pound Cake, 300g",Cakes and Rolls,Chocolate,1,1.9,1.9,Normal
I2026001850,O202601053,2026-04-06,C0121,300,"Mr.Chips Chilli Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Normal
I2026001851,O202601054,2026-04-06,C0087,288,"Galaxy Jewels Assorted Chocolate Box, 650g",Chocolate,Chocolate,1,17.3,17.3,Normal
I2026001852,O202601054,2026-04-06,C0087,311,"Pringles Salt & Vinegar Chips Can, 165g",Chips,Chips,1,1.7,1.7,Normal
I2026001853,O202601055,2026-04-06,C0091,68,"Al Safi UHT Full Fat Milk, 4x1L",Long Life Milk,Eggs,3,3.85,11.55,Normal
I2026001854,O202601055,2026-04-06,C0091,211,"TT Peach ice Tea, 330ml",Soft Drinks,Soft Drinks,2,0.25,0.5,Normal
I2026001855,O202601055,2026-04-06,C0091,328,"Americana Orange Pound Cake, 300g",Cakes and Rolls,Bakery,1,1.9,1.9,Normal
I2026001856,O202601056,2026-04-06,C0085,1,Frozen pizza,frozen food,Frozen pizza,1,2.49,2.49,Normal
I2026001857,O202601057,2026-04-06,C0071,283,"Galaxy Minstrels Chocolate, 42g",Chocolate,Chocolate,1,1.09,1.09,Normal
I2026001858,O202601057,2026-04-06,C0071,92,"AL Safi Greek Yogurt Lemon Pie, 150g",Yoghurts,Dairy,2,0.8,1.6,Normal
I2026001859,O202601058,2026-04-07,C0122,289,"Choco Lake Diamond Twist Kunafa with Peanut Butter Filling, 450g",Chocolate,Chocolate,1,4.99,4.99,Normal
I2026001860,O202601058,2026-04-07,C0122,84,"Orasi Soy Milk Sugar Free, 1L",Milk Alternatives,Dairy,1,2.5,2.5,Normal
I2026001861,O202601058,2026-04-07,C0122,228,"Mr. Brown Chocolate Flavor Iced Coffee, 240ml",Specialty Drinks,Soft Drinks,4,0.95,3.8,Normal
I2026001862,O202601059,2026-04-07,C0033,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Dairy,1,1.8,1.8,Normal
I2026001863,O202601059,2026-04-07,C0033,339,"Reef Diet Flax Seeds Bread, 250g",Flatbread,Bakery,1,1,1,Normal
I2026001864,O202601060,2026-04-07,C0093,166,Maxim's Sliced Tuna With Garlic And Black Pepper 120 g,Canned Seafood,Sauce,1,2.29,2.29,Normal
I2026001865,O202601060,2026-04-07,C0093,314,"Mr.Chips Pizza Flavor Corn Chips, 58g",Chips,Frozen pizza,1,0.25,0.25,Normal
I2026001866,O202601061,2026-04-07,C0140,330,"L'usine Cupcakes Filled with Chocolate Cream, 18x30g",Cakes and Rolls,Chocolate,1,1.8,1.8,Normal
I2026001867,O202601061,2026-04-07,C0140,317,"Spuds Sour Cream & Onion Craft Cooked Chips, 65g",Chips,Chips,1,0.75,0.75,Normal
I2026001868,O202601062,2026-04-07,C0071,201,"Kinza Soda Water Can, 250ml",water,Soft Drinks,3,0.36,1.08,Normal
I2026001869,O202601063,2026-04-07,C0013,216,"Matrix Fruit Carbonated Drink, 250ml",Soft Drinks,Fruit And Veg,1,0.25,0.25,Normal
I2026001870,O202601063,2026-04-07,C0013,65,"KDD Thick Cream, 4x125ml",cream,Eggs,2,1.72,3.44,Normal
I2026001871,O202601064,2026-04-07,C0090,174,"Maxims Sweet Corn, 340g",Canned Vegetables,Fruit And Veg,1,1.5,1.5,Normal
I2026001872,O202601064,2026-04-07,C0090,296,"Mr.Chips Waves Honey Mustard Chips, 50g",Chips,Chips,1,0.65,0.65,Normal
I2026001873,O202601065,2026-04-07,C0086,163,"NewLand Dynamite Sauce, 300ml",Cooking & Baking,Sauce,1,2.13,2.13,Normal
I2026001874,O202601065,2026-04-07,C0086,2,Frozen pizza,frozen food,Frozen pizza,1,3.59,3.59,Normal
I2026001875,O202601065,2026-04-07,C0086,263,"Al Rabie Orange Juice, 1L",Juices,Juices,1,1.55,1.55,Normal
I2026001876,O202601066,2026-04-08,C0096,185,NewLand Pineapple Slices In Light Syrup 565 g,Canned Fruit,Fruit And Veg,1,1.89,1.89,Normal
I2026001877,O202601066,2026-04-08,C0096,284,"Kinder Happy Hippo Biscuits with Double Cream Filling, 103.5g",Chocolate,Dairy,1,1.95,1.95,Normal
I2026001878,O202601066,2026-04-08,C0096,129,Blue Mill Paprika 200 g,Cooking & Baking,Spices & Seasonings,1,3.85,3.85,Normal
I2026001879,O202601067,2026-04-08,C0085,200,"Sama Mineral Water, 12x600ml",water,Water,2,1.43,2.86,Normal
I2026001880,O202601067,2026-04-08,C0085,33,Burger,frozen food,Burger,3,5.15,15.45,Normal
I2026001881,O202601068,2026-04-08,C0047,98,"Nadec Burger Cheese (10 Slices), 200g",Cheese,Burger,1,1.57,1.57,Normal
I2026001882,O202601069,2026-04-08,C0083,101,Mandi Basmati Rice 4 kg,rice,Rice,2,4.97,9.94,Normal
I2026001883,O202601069,2026-04-08,C0083,104,"Pasta Zara Conchiglie No.54, 500g",pasta,Pasta,1,1.31,1.31,Normal
I2026001884,O202601069,2026-04-08,C0083,179,"California Garden Whole Kernal Sweet Corn, 400g",Canned Vegetables,Fruit And Veg,1,1.05,1.05,Normal
I2026001885,O202601069,2026-04-08,C0083,111,"Filippo Berio Basil Flavoured Olive Oil, 250ml",oil,Oil,1,12.6,12.6,Normal
I2026001886,O202601069,2026-04-08,C0083,152,"Benina Garlic Chili Sauce, 280g",Cooking & Baking,Spices & Seasonings,1,1.49,1.49,Normal
I2026001887,O202601069,2026-04-08,C0083,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Normal
I2026001888,O202601069,2026-04-08,C0083,331,"L'usine Soft Cupcakes Filled with Strawberry Cream, 18x30g",Cakes and Rolls,Dairy,1,1.8,1.8,Normal
I2026001889,O202601070,2026-04-08,C0097,284,"Kinder Happy Hippo Biscuits with Double Cream Filling, 103.5g",Chocolate,Chocolate,1,1.95,1.95,Normal
I2026001890,O202601070,2026-04-08,C0097,4,Frozen fries,frozen food,Frozen fries,1,1.9,1.9,Normal
I2026001891,O202601070,2026-04-08,C0097,102,"Sunwhite Calrose Rice, 4kg",rice,Rice,1,4.99,4.99,Normal
I2026001892,O202601070,2026-04-08,C0097,180,Albayrouty Mushroom Slices 400 g,Canned Vegetables,Fruit And Veg,1,1.05,1.05,Normal
I2026001893,O202601070,2026-04-08,C0097,141,"Aroma Garden Chicken Spices, 100g",Cooking & Baking,Spices & Seasonings,1,2.09,2.09,Normal
I2026001894,O202601070,2026-04-08,C0097,322,"Eti Aditco Chocolate Cake, 36g",Cakes and Rolls,Bakery,1,0.39,0.39,Normal
I2026001895,O202601071,2026-04-08,C0119,336,"Barni Chocolate Cake, 30g",Cakes and Rolls,Bakery,1,0.4,0.4,Normal
I2026001896,O202601072,2026-04-08,C0145,228,"Mr. Brown Chocolate Flavor Iced Coffee, 240ml",Specialty Drinks,Chocolate,1,0.95,0.95,Normal
I2026001897,O202601072,2026-04-08,C0145,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger Buns,2,0.55,1.1,Normal
I2026001898,O202601072,2026-04-08,C0145,315,"Mr.Chips Disco Cheddar Cheese Flavor Snack, 58g",Chips,Cheese,1,0.25,0.25,Normal
I2026001899,O202601072,2026-04-08,C0145,27,Burger,frozen food,Burger,2,3.8,7.6,Normal
I2026001900,O202601072,2026-04-08,C0145,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Sauce,1,2,2,Normal
I2026001901,O202601072,2026-04-08,C0145,318,"Spuds Prime Ribs Craft Cooked Chips, 65g",Chips,Chips,1,0.75,0.75,Normal
I2026001902,O202601072,2026-04-08,C0145,325,"Eti Pop Kek Mini Cake with Dark Chocolate, 144g",Cakes and Rolls,Soft Drinks,1,1.6,1.6,Normal
I2026001903,O202601073,2026-04-09,C0001,105,"Al-Ghazal Pasta Bucatini 1, 300g",pasta,Pasta,1,0.49,0.49,Normal
I2026001904,O202601074,2026-04-09,C0133,309,"Doritos Sweet Chili Pepper Tortilla Chips, 120g",Chips,Chips,1,1,1,Normal
I2026001905,O202601075,2026-04-09,C0005,228,"Mr. Brown Chocolate Flavor Iced Coffee, 240ml",Specialty Drinks,Chocolate,1,0.95,0.95,Normal
I2026001906,O202601075,2026-04-09,C0005,210,"Super Triple Berry Carbonated Drink, 250ml",Soft Drinks,Soft Drinks,2,0.35,0.7,Normal
I2026001907,O202601076,2026-04-09,C0113,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Sauce,1,2,2,Normal
I2026001908,O202601076,2026-04-09,C0113,5,Frozen fries,frozen food,Frozen fries,3,2.5,7.5,Normal
I2026001909,O202601076,2026-04-09,C0113,286,Mythic Sensation Mini Milk Chocolate 30 g,Chocolate,Soft Drinks,2,0.55,1.1,Normal
I2026001910,O202601077,2026-04-09,C0043,283,"Galaxy Minstrels Chocolate, 42g",Chocolate,Chocolate,1,1.09,1.09,Normal
I2026001911,O202601077,2026-04-09,C0043,1,Frozen pizza,frozen food,Frozen pizza,1,2.49,2.49,Normal
I2026001912,O202601077,2026-04-09,C0043,264,"Al Rabie Orange Juice, 1L",Juices,Juices,2,1.55,3.1,Normal
I2026001913,O202601078,2026-04-09,C0046,290,Choco Lake Choco Biscuits 650G,Chocolate,Soft Drinks,2,3,6,Normal
I2026001914,O202601079,2026-04-10,C0059,34,Burger,frozen food,Burger,1,4.09,4.09,Normal
I2026001915,O202601080,2026-04-10,C0038,136,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Sauce,1,2.2,2.2,Normal
I2026001916,O202601080,2026-04-10,C0038,1,Frozen pizza,frozen food,Frozen pizza,1,2.49,2.49,Normal
I2026001917,O202601080,2026-04-10,C0038,328,"Americana Orange Pound Cake, 300g",Cakes and Rolls,Juices,1,1.9,1.9,Normal
I2026001918,O202601081,2026-04-10,C0026,321,"Molto XL Croissant Chocolate With Hazelnut, 42.5g",Cakes and Rolls,Soft Drinks,4,0.25,1,Normal
I2026001919,O202601082,2026-04-10,C0015,335,"Bifa Keks Cocoa Oval Banana Sauce Cake, 45g",Cakes and Rolls,Bakery,1,0.25,0.25,Normal
I2026001920,O202601083,2026-04-10,C0119,74,Koita Organic Chocolate Milk Uht 200 ml,Long Life Milk,Chocolate,2,1.65,3.3,Normal
I2026001921,O202601083,2026-04-10,C0119,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Chips,1,0.25,0.25,Normal
I2026001922,O202601083,2026-04-10,C0119,276,Said Junior Cup 50 g,Chocolate,Soft Drinks,3,0.75,2.25,Normal
I2026001923,O202601084,2026-04-10,C0097,274,"Nestle Kitkat Hazelnut 4 Fingers Chocolate, 41.5g",Chocolate,Chocolate,2,0.8,1.6,Normal
I2026001924,O202601084,2026-04-10,C0097,333,"Bifa Keks Roll Cake with Cocoa Cream, 50g",Cakes and Rolls,Bakery,1,0.25,0.25,Normal
I2026001925,O202601084,2026-04-10,C0097,319,"Spuds Sweet & Chilli Salsa Craft Cooked Chips, 65g",Chips,Chips,2,0.75,1.5,Normal
I2026001926,O202601084,2026-04-10,C0097,255,"Almarai Vanilla Fat Free Protein Milk No Added Sugar, 400ml",Sports & Energy Drinks,Dairy,1,1.62,1.62,Normal
I2026001927,O202601084,2026-04-10,C0097,209,"Super Sour Green Apple Carbonated Drink, 250ml",Soft Drinks,Soft Drinks,1,0.35,0.35,Normal
I2026001928,O202601085,2026-04-10,C0067,277,"Ozmo Milk Chocolate Egg Shapes, 20g",Chocolate,Chocolate,1,0.75,0.75,Normal
I2026001929,O202601086,2026-04-10,C0037,60,"Free Field Farms White Eggs, 15 Pieces",eggs,Eggs,4,4.25,17,Normal
I2026001930,O202601086,2026-04-10,C0037,106,Barilla Rigatoni 500 g,pasta,Pasta,1,1.68,1.68,Normal
I2026001931,O202601087,2026-04-10,C0148,276,Said Junior Cup 50 g,Chocolate,Chocolate,2,0.75,1.5,Normal
I2026001932,O202601088,2026-04-11,C0113,331,"L'usine Soft Cupcakes Filled with Strawberry Cream, 18x30g",Cakes and Rolls,Dairy,2,1.8,3.6,Normal
I2026001933,O202601089,2026-04-11,C0032,137,"Ard Jdadna Powder Garlic, 200g",Cooking & Baking,Sauce,1,1.9,1.9,Normal
I2026001934,O202601089,2026-04-11,C0032,162,"NewLand Special Sauce For Burgers & Fries, 300g",Cooking & Baking,Frozen fries,1,2,2,Normal
I2026001935,O202601089,2026-04-11,C0032,278,"Ozmo Fun Shape Milk Chocolate Lollipop, 23g",Chocolate,Soft Drinks,1,0.6,0.6,Normal
I2026001936,O202601090,2026-04-11,C0140,300,"Mr.Chips Chilli Potato Chips, 68g",Chips,Chips,2,0.6,1.2,Normal
I2026001937,O202601091,2026-04-11,C0014,105,"Al-Ghazal Pasta Bucatini 1, 300g",pasta,Pasta,1,0.49,0.49,Normal
I2026001938,O202601091,2026-04-11,C0014,217,"Kinza Blackcurrant Carbonated Drink Can, 250ml",Soft Drinks,Soft Drinks,3,0.25,0.75,Normal
I2026001939,O202601092,2026-04-11,C0150,107,"Barakah Al Sanabel Chiffari Lisci, 450g",pasta,Pasta,1,0.35,0.35,Normal
I2026001940,O202601093,2026-04-11,C0133,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Chocolate,1,0.65,0.65,Normal
I2026001941,O202601093,2026-04-11,C0133,6,Frozen fries,frozen food,Frozen fries,1,3,3,Normal
I2026001942,O202601093,2026-04-11,C0133,308,"Doritos Nacho Cheese Tortilla Chips, 120g",Chips,Chips,1,1,1,Normal
I2026001943,O202601093,2026-04-11,C0133,324,"Eti Adicto Gold Mini Chocolate Brown Cake, 180g",Cakes and Rolls,Soft Drinks,1,1.7,1.7,Normal
I2026001944,O202601094,2026-04-11,C0065,131,Blue Mill Garlic Powder 200 g,Cooking & Baking,Sauce,1,2.89,2.89,Normal
I2026001945,O202601094,2026-04-11,C0065,7,Frozen fries,frozen food,Frozen fries,1,1.85,1.85,Normal
I2026001946,O202601094,2026-04-11,C0065,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Soft Drinks,3,0.65,1.95,Normal
I2026001947,O202601095,2026-04-11,C0079,305,"Lay's Tomato Ketchup Potato Chips, 110g",Chips,Sauce,1,1,1,Normal
I2026001948,O202601095,2026-04-11,C0079,297,"Mr.Chips Paprika Potato Chips, 68g",Chips,Chips,3,0.6,1.8,Normal
I2026001949,O202601095,2026-04-11,C0079,4,Frozen fries,frozen food,Frozen fries,1,1.9,1.9,Normal
I2026001950,O202601095,2026-04-11,C0079,217,"Kinza Blackcurrant Carbonated Drink Can, 250ml",Soft Drinks,Soft Drinks,3,0.25,0.75,Normal
I2026001951,O202601096,2026-04-11,C0050,165,NewLand Mayonnaise Garlic Flavor 300ml,Cooking & Baking,Sauce,1,1.61,1.61,Normal
I2026001952,O202601096,2026-04-11,C0050,1,Frozen pizza,frozen food,Frozen pizza,1,2.49,2.49,Normal
I2026001953,O202601096,2026-04-11,C0050,261,"KDD Mango Nectar, 1L",Juices,Juices,2,1.33,2.66,Normal
I2026001954,O202601097,2026-04-11,C0088,335,"Bifa Keks Cocoa Oval Banana Sauce Cake, 45g",Cakes and Rolls,Sauce,1,0.25,0.25,Normal
I2026001955,O202601097,2026-04-11,C0088,293,"Smart Chips Crunchy Rings Pizza Flavor, 80g",Chips,Frozen pizza,2,1,2,Normal
I2026001956,O202601098,2026-04-11,C0017,324,"Eti Adicto Gold Mini Chocolate Brown Cake, 180g",Cakes and Rolls,Chocolate,1,1.7,1.7,Normal
I2026001957,O202601098,2026-04-11,C0017,299,"Mr.Chips Cheese Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Normal
I2026001958,O202601098,2026-04-11,C0017,62,"Lurpak Unsalted Butter, 100g",butter,Dairy,3,1.13,3.39,Normal
I2026001959,O202601098,2026-04-11,C0017,286,Mythic Sensation Mini Milk Chocolate 30 g,Chocolate,Soft Drinks,3,0.55,1.65,Normal
I2026001960,O202601099,2026-04-12,C0014,163,"NewLand Dynamite Sauce, 300ml",Cooking & Baking,Sauce,2,2.13,4.26,Normal
I2026001961,O202601099,2026-04-12,C0014,1,Frozen pizza,frozen food,Frozen pizza,1,2.49,2.49,Normal
I2026001962,O202601099,2026-04-12,C0014,260,"Almarai Mixed Fruit Juice, 200ml",Juices,Juices,1,0.3,0.3,Normal
I2026001963,O202601100,2026-04-12,C0037,266,"Bounty Coconut Milk Chocolate Bar, 50g",Chocolate,Chocolate,1,0.65,0.65,Normal
I2026001964,O202601100,2026-04-12,C0037,94,"Alyoum Tang Taste Yoghurt Baladi, 1kg",Yoghurts,Dairy,1,1.75,1.75,Normal
I2026001965,O202601101,2026-04-12,C0094,329,"Americana Chocolate Pound Cake, 300g",Cakes and Rolls,Bakery,1,1.9,1.9,Normal
I2026001966,O202601102,2026-04-12,C0140,101,Mandi Basmati Rice 4 kg,rice,Rice,3,4.97,14.91,Normal
I2026001967,O202601102,2026-04-12,C0140,196,Maxims Sweet Corn 180 g 3 pcs get 1 pc Free,Canned Fruit,Fruit And Veg,1,3.79,3.79,Normal
I2026001968,O202601102,2026-04-12,C0140,171,"Rio Mare Tuna In Olive Oil, 2x160g",Canned Seafood,Oil,1,5.5,5.5,Normal
I2026001969,O202601102,2026-04-12,C0140,313,"Mr.Chips Crocodile Cheese & Pizza Flavor Snack, 58g",Chips,Frozen pizza,3,0.25,0.75,Normal
I2026001970,O202601102,2026-04-12,C0140,337,"Alyoum Burger Buns, 6 Pieces",Burger Buns,Burger,1,0.55,0.55,Normal
I2026001971,O202601102,2026-04-12,C0140,301,"Mr.Chips Paprika Snack Mix, 78g",Chips,Spices & Seasonings,1,0.6,0.6,Normal
I2026001972,O202601103,2026-04-12,C0049,317,"Spuds Sour Cream & Onion Craft Cooked Chips, 65g",Chips,Dairy,3,0.75,2.25,Normal
I2026001973,O202601104,2026-04-12,C0129,299,"Mr.Chips Cheese Potato Chips, 68g",Chips,Chips,1,0.6,0.6,Normal
I2026001974,O202601105,2026-04-12,C0076,237,"Freez Blue Hawaii Tropical Fruits Flavored Carbonated Drink, 275ml",Specialty Drinks,Fruit And Veg,1,1,1,Normal
